Patch;MatchName;MatchId;SummonerName;championName
14.1.547.8890;LOLTMNT99_120080;cq|000297;SR Tomio;Qiyana
14.1.547.8890;LOLTMNT99_120075;cq|000296;100 Sniper;Rumble
14.1.547.8890;LOLTMNT99_120075;cq|000296;LIT Kisno;Khazix
14.1.547.8890;LOLTMNT99_120075;cq|000296;TACO Onat;Hwei
14.1.547.8890;LOLTMNT99_120075;cq|000296;DIG Tomo;Xayah
14.1.547.8890;LOLTMNT99_120075;cq|000296;DIG Isles;Rakan
14.1.547.8890;LOLTMNT99_120075;cq|000296;APR Enthralled;Kalista
14.1.547.8890;LOLTMNT99_120075;cq|000296;CFY Toasty;Akali
14.1.547.8890;LOLTMNT99_120075;cq|000296;CFY Daption;Senna
14.1.547.8890;LOLTMNT99_120075;cq|000296;TLHC Jenkins;Udyr
14.1.547.8890;LOLTMNT99_120075;cq|000296;IMT Armao;Nocturne
14.1.547.8890;LOLTMNT99_119946;cq|000295;100 Quid;Hwei
14.1.547.8890;LOLTMNT99_119946;cq|000295;IMT Tactical;Varus
14.1.547.8890;LOLTMNT99_119946;cq|000295;SR Tomio;KSante
14.1.547.8890;LOLTMNT99_119946;cq|000295;IMT Armao;Rell
14.1.547.8890;LOLTMNT99_119946;cq|000295;MA Neo;Renata
14.1.547.8890;LOLTMNT99_119946;cq|000295;TA Horder;Jayce
14.1.547.8890;LOLTMNT99_119946;cq|000295;COLD Yukino;Maokai
14.1.547.8890;LOLTMNT99_119946;cq|000295;KatEvolved;Katarina
14.1.547.8890;LOLTMNT99_119946;cq|000295;DIG Tomo;Lucian
14.1.547.8890;LOLTMNT99_119946;cq|000295;DIG Isles;Milio
14.1.547.8890;LOLTMNT99_119942;cq|000294;CCGE Shockey;Ornn
14.1.547.8890;LOLTMNT99_119942;cq|000294;SN Munchy;Khazix
14.1.547.8890;LOLTMNT99_119942;cq|000294;TL CoreJJ;Lulu
14.1.547.8890;LOLTMNT99_119942;cq|000294;TL Yeon;Zeri
14.1.547.8890;LOLTMNT99_119942;cq|000294;SR Insanity;Lux
14.1.547.8890;LOLTMNT99_119942;cq|000294;WU Denathor;Gwen
14.1.547.8890;LOLTMNT99_119942;cq|000294;LIT Kisno;Viego
14.1.547.8890;LOLTMNT99_119942;cq|000294;ISU CMD ATK;Malzahar
14.1.547.8890;LOLTMNT99_119942;cq|000294;FLYC sajed;Lucian
14.1.547.8890;LOLTMNT99_119942;cq|000294;FLYC Chime;Nami
14.1.547.8890;LOLTMNT99_120048;cq|000293;COLD Yukino;Viego
14.1.547.8890;LOLTMNT99_120048;cq|000293;KatEvolved;Akali
14.1.547.8890;LOLTMNT99_120048;cq|000293;Tenacity;Jayce
14.1.547.8890;LOLTMNT99_120048;cq|000293;100 Eyla;Milio
14.1.547.8890;LOLTMNT99_120048;cq|000293;DIG Tomo;Aphelios
14.1.547.8890;LOLTMNT99_120048;cq|000293;TA Horder;Malphite
14.1.547.8890;LOLTMNT99_120048;cq|000293;CFY Toasty;Neeko
14.1.547.8890;LOLTMNT99_120048;cq|000293;IMT Tactical;Kalista
14.1.547.8890;LOLTMNT99_120048;cq|000293;CFY Daption;Rell
14.1.547.8890;LOLTMNT99_120048;cq|000293;IMT Armao;MonkeyKing
14.1.547.8890;LOLTMNT99_119934;cq|000292;WU Denathor;KSante
14.1.547.8890;LOLTMNT99_119934;cq|000292;LIT Kisno;Kindred
14.1.547.8890;LOLTMNT99_119934;cq|000292;TL APA;Hwei
14.1.547.8890;LOLTMNT99_119934;cq|000292;FLYC sajed;Varus
14.1.547.8890;LOLTMNT99_119934;cq|000292;ISU Nausicaa;Karma
14.1.547.8890;LOLTMNT99_119934;cq|000292;CCGE Shockey;Aatrox
14.1.547.8890;LOLTMNT99_119934;cq|000292;SN Munchy;Rengar
14.1.547.8890;LOLTMNT99_119934;cq|000292;100 Quid;Syndra
14.1.547.8890;LOLTMNT99_119934;cq|000292;TL CoreJJ;Milio
14.1.547.8890;LOLTMNT99_119934;cq|000292;TL Yeon;Lucian
14.1.547.8890;LOLTMNT99_119930;cq|000291;COLD Yukino;LeeSin
14.1.547.8890;LOLTMNT99_119930;cq|000291;KatEvolved;Leblanc
14.1.547.8890;LOLTMNT99_119930;cq|000291;TLHC Jenkins;Gnar
14.1.547.8890;LOLTMNT99_119930;cq|000291;CAT avril;Zeri
14.1.547.8890;LOLTMNT99_119930;cq|000291;100 Eyla;Lulu
14.1.547.8890;LOLTMNT99_119930;cq|000291;CFY Toasty;Akali
14.1.547.8890;LOLTMNT99_119930;cq|000291;IMT Tactical;Lucian
14.1.547.8890;LOLTMNT99_119930;cq|000291;CFY Daption;Nami
14.1.547.8890;LOLTMNT99_119930;cq|000291;Tenacity;Aatrox
14.1.547.8890;LOLTMNT99_119930;cq|000291;IMT Armao;Nocturne
14.1.547.8890;LOLTMNT99_119928;cq|000290;WU Denathor;KSante
14.1.547.8890;LOLTMNT99_119928;cq|000290;TL APA;Ziggs
14.1.547.8890;LOLTMNT99_119928;cq|000290;TL Yeon;Jinx
14.1.547.8890;LOLTMNT99_119928;cq|000290;TL CoreJJ;Milio
14.1.547.8890;LOLTMNT99_119928;cq|000290;TLHC Keel;Rell
14.1.547.8890;LOLTMNT99_119928;cq|000290;CCGE Shockey;Renekton
14.1.547.8890;LOLTMNT99_119928;cq|000290;SN Munchy;Maokai
14.1.547.8890;LOLTMNT99_119928;cq|000290;100 Quid;Azir
14.1.547.8890;LOLTMNT99_119928;cq|000290;DIG Tomo;Aphelios
14.1.547.8890;LOLTMNT99_119928;cq|000290;ISU Nausicaa;Senna
14.1.547.8890;LOLTMNT99_118507;cq|000289;LIT Dragoon;KSante
14.1.547.8890;LOLTMNT99_118507;cq|000289;DIG eXyu;Viego
14.1.547.8890;LOLTMNT99_118507;cq|000289;ISU CMD ATK;Hwei
14.1.547.8890;LOLTMNT99_118507;cq|000289;AOE Breezy;Ashe
14.1.547.8890;LOLTMNT99_118507;cq|000289;CAT avril;Caitlyn
14.1.547.8890;LOLTMNT99_118507;cq|000289;TL Yeon;Varus
14.1.547.8890;LOLTMNT99_118507;cq|000289;TL CoreJJ;Senna
14.1.547.8890;LOLTMNT99_118507;cq|000289;WU Conveying;Syndra
14.1.547.8890;LOLTMNT99_118507;cq|000289;TLHC Jenkins;Aatrox
14.1.547.8890;LOLTMNT99_118507;cq|000289;IMT Armao;Belveth
14.1.547.8890;LOLTMNT99_119398;cq|000288;COLD Yukino;LeeSin
14.1.547.8890;LOLTMNT99_119398;cq|000288;KatEvolved;Hwei
14.1.547.8890;LOLTMNT99_119398;cq|000288;SR FakeGod;Aatrox
14.1.547.8890;LOLTMNT99_119398;cq|000288;DIG Tomo;Senna
14.1.547.8890;LOLTMNT99_119398;cq|000288;DIG Isles;TahmKench
14.1.547.8890;LOLTMNT99_119398;cq|000288;WU Denathor;Camille
14.1.547.8890;LOLTMNT99_119398;cq|000288;C9 Blaber;Elise
14.1.547.8890;LOLTMNT99_119398;cq|000288;Jojopyun;Jayce
14.1.547.8890;LOLTMNT99_119398;cq|000288;OLD Legacy;Jhin
14.1.547.8890;LOLTMNT99_119398;cq|000288;ISU Nausicaa;Thresh
14.1.547.8890;LOLTMNT99_119394;cq|000287;ROTM Kookykrook;Rumble
14.1.547.8890;LOLTMNT99_119394;cq|000287;LIT Kisno;MonkeyKing
14.1.547.8890;LOLTMNT99_119394;cq|000287;ISU CMD ATK;Sion
14.1.547.8890;LOLTMNT99_119394;cq|000287;FLYC sajed;Vayne
14.1.547.8890;LOLTMNT99_119394;cq|000287;Mixtsure;Lulu
14.1.547.8890;LOLTMNT99_119394;cq|000287;CFY Toasty;Azir
14.1.547.8890;LOLTMNT99_119394;cq|000287;TL CoreJJ;Nautilus
14.1.547.8890;LOLTMNT99_119394;cq|000287;TL Yeon;Zeri
14.1.547.8890;LOLTMNT99_119394;cq|000287;TLHC Jenkins;Udyr
14.1.547.8890;LOLTMNT99_119394;cq|000287;IMT Armao;LeeSin
14.1.547.8890;LOLTMNT99_119366;cq|000286;LIT Dragoon;Aatrox
14.1.547.8890;LOLTMNT99_119366;cq|000286;COLD Yukino;LeeSin
14.1.547.8890;LOLTMNT99_119366;cq|000286;KatEvolved;Viktor
14.1.547.8890;LOLTMNT99_119366;cq|000286;TL Yeon;Zeri
14.1.547.8890;LOLTMNT99_119366;cq|000286;TL CoreJJ;Lulu
14.1.547.8890;LOLTMNT99_119366;cq|000286;TRV Diesel;KSante
14.1.547.8890;LOLTMNT99_119366;cq|000286;C9 Blaber;Graves
14.1.547.8890;LOLTMNT99_119366;cq|000286;APR Clyde;Rakan
14.1.547.8890;LOLTMNT99_119366;cq|000286;Jojopyun;Hwei
14.1.547.8890;LOLTMNT99_119366;cq|000286;CAT avril;Lucian
14.1.547.8890;LOLTMNT99_118461;cq|000285;AOE DARKWINGS;Anivia
14.1.547.8890;LOLTMNT99_118461;cq|000285;APR Enthralled;Varus
14.1.547.8890;LOLTMNT99_118461;cq|000285;SR FakeGod;Kennen
14.1.547.8890;LOLTMNT99_118461;cq|000285;SR Tomio;Rell
14.1.547.8890;LOLTMNT99_118461;cq|000285;MA Neo;Bard
14.1.547.8890;LOLTMNT99_118461;cq|000285;TL APA;Orianna
14.1.547.8890;LOLTMNT99_118461;cq|000285;100 Quid;Lucian
14.1.547.8890;LOLTMNT99_118461;cq|000285;TLHC Keel;Nocturne
14.1.547.8890;LOLTMNT99_118461;cq|000285;DIG Tomo;Kalista
14.1.547.8890;LOLTMNT99_118461;cq|000285;Mixtsure;Neeko
14.1.547.8890;LOLTMNT99_118447;cq|000284;WU Denathor;KSante
14.1.547.8890;LOLTMNT99_118447;cq|000284;COLD Yukino;Lillia
14.1.547.8890;LOLTMNT99_118447;cq|000284;TL Yeon;Draven
14.1.547.8890;LOLTMNT99_118447;cq|000284;KatEvolved;LeeSin
14.1.547.8890;LOLTMNT99_118447;cq|000284;TL CoreJJ;Renata
14.1.547.8890;LOLTMNT99_118447;cq|000284;ROTM Kookykrook;Poppy
14.1.547.8890;LOLTMNT99_118447;cq|000284;OLD RBM;Khazix
14.1.547.8890;LOLTMNT99_118447;cq|000284;ISU CMD ATK;Galio
14.1.547.8890;LOLTMNT99_118447;cq|000284;WC Lens;Kalista
14.1.547.8890;LOLTMNT99_118447;cq|000284;APR Clyde;Soraka
14.1.547.8890;LOLTMNT99_118440;cq|000283;TA Horder;Jax
14.1.547.8890;LOLTMNT99_118440;cq|000283;Huhi;Rell
14.1.547.8890;LOLTMNT99_118440;cq|000283;NRG Contractz;Brand
14.1.547.8890;LOLTMNT99_118440;cq|000283;CFY Toasty;Syndra
14.1.547.8890;LOLTMNT99_118440;cq|000283;FEAR Minui;Lucian
14.1.547.8890;LOLTMNT99_118440;cq|000283;C9 Blaber;JarvanIV
14.1.547.8890;LOLTMNT99_118440;cq|000283;100 Quid;Gragas
14.1.547.8890;LOLTMNT99_118440;cq|000283;Jojopyun;Yone
14.1.547.8890;LOLTMNT99_118440;cq|000283;DIG Tomo;Zeri
14.1.547.8890;LOLTMNT99_118440;cq|000283;Mixtsure;Lulu
14.1.547.8890;LOLTMNT99_119342;cq|000282;TRV Diesel;Sion
14.1.547.8890;LOLTMNT99_119342;cq|000282;AOE DARKWINGS;Anivia
14.1.547.8890;LOLTMNT99_119342;cq|000282;SR Tomio;Graves
14.1.547.8890;LOLTMNT99_119342;cq|000282;CAT avril;Lucian
14.1.547.8890;LOLTMNT99_119342;cq|000282;MA Neo;Nami
14.1.547.8890;LOLTMNT99_119342;cq|000282;TL APA;Ziggs
14.1.547.8890;LOLTMNT99_119342;cq|000282;APR Enthralled;Jhin
14.1.547.8890;LOLTMNT99_119342;cq|000282;SR FakeGod;KSante
14.1.547.8890;LOLTMNT99_119342;cq|000282;TLHC Keel;Elise
14.1.547.8890;LOLTMNT99_119342;cq|000282;ISU Nausicaa;Nautilus
14.1.547.8890;LOLTMNT99_118407;cq|000281;WU Denathor;Jax
14.1.547.8890;LOLTMNT99_118407;cq|000281;LIT Kisno;Viego
14.1.547.8890;LOLTMNT99_118407;cq|000281;TACO Onat;KSante
14.1.547.8890;LOLTMNT99_118407;cq|000281;FEAR Minui;Seraphine
14.1.547.8890;LOLTMNT99_118407;cq|000281;Mixtsure;Neeko
14.1.547.8890;LOLTMNT99_118407;cq|000281;TA Horder;Olaf
14.1.547.8890;LOLTMNT99_118407;cq|000281;NRG Contractz;JarvanIV
14.1.547.8890;LOLTMNT99_118407;cq|000281;Huhi;Senna
14.1.547.8890;LOLTMNT99_118407;cq|000281;CFY Toasty;Azir
14.1.547.8890;LOLTMNT99_118407;cq|000281;Doublelift;Jhin
14.1.547.8890;LOLTMNT99_118403;cq|000280;100 Quid;Kennen
14.1.547.8890;LOLTMNT99_118403;cq|000280;TL Yeon;Draven
14.1.547.8890;LOLTMNT99_118403;cq|000280;TL APA;Lucian
14.1.547.8890;LOLTMNT99_118403;cq|000280;TL CoreJJ;Milio
14.1.547.8890;LOLTMNT99_118403;cq|000280;TLHC Keel;Ivern
14.1.547.8890;LOLTMNT99_118403;cq|000280;IMT Tactical;Kalista
14.1.547.8890;LOLTMNT99_118403;cq|000280;BOL Aizo;Gragas
14.1.547.8890;LOLTMNT99_118403;cq|000280;OLD RBM;Viego
14.1.547.8890;LOLTMNT99_118403;cq|000280;ISU CMD ATK;Malphite
14.1.547.8890;LOLTMNT99_118403;cq|000280;APR Clyde;Renata
14.1.547.8890;LOLTMNT99_119306;cq|000279;WU Denathor;KSante
14.1.547.8890;LOLTMNT99_119306;cq|000279;TACO Onat;Ahri
14.1.547.8890;LOLTMNT99_119306;cq|000279;LIT Kisno;Viego
14.1.547.8890;LOLTMNT99_119306;cq|000279;FLYC sajed;Kalista
14.1.547.8890;LOLTMNT99_119306;cq|000279;FLYC Chime;Renata
14.1.547.8890;LOLTMNT99_119306;cq|000279;TA Horder;Gwen
14.1.547.8890;LOLTMNT99_119306;cq|000279;CFY Toasty;Neeko
14.1.547.8890;LOLTMNT99_119306;cq|000279;CFY Daption;Milio
14.1.547.8890;LOLTMNT99_119306;cq|000279;SR Tomio;XinZhao
14.1.547.8890;LOLTMNT99_119306;cq|000279;CAT avril;Lucian
14.1.547.8890;LOLTMNT99_119304;cq|000278;100 Quid;Aatrox
14.1.547.8890;LOLTMNT99_119304;cq|000278;NRG Contractz;Viego
14.1.547.8890;LOLTMNT99_119304;cq|000278;AOE DARKWINGS;Sylas
14.1.547.8890;LOLTMNT99_119304;cq|000278;Huhi;Nami
14.1.547.8890;LOLTMNT99_119304;cq|000278;Doublelift;Lucian
14.1.547.8890;LOLTMNT99_119304;cq|000278;BOL Aizo;Maokai
14.1.547.8890;LOLTMNT99_119304;cq|000278;COLD Yukino;Hecarim
14.1.547.8890;LOLTMNT99_119304;cq|000278;KatEvolved;Cassiopeia
14.1.547.8890;LOLTMNT99_119304;cq|000278;FEAR Minui;Samira
14.1.547.8890;LOLTMNT99_119304;cq|000278;Mixtsure;Nautilus
14.1.547.8890;LOLTMNT99_119296;cq|000277;WU Trixter;Viego
14.1.547.8890;LOLTMNT99_119296;cq|000277;WU Conveying;TwistedFate
14.1.547.8890;LOLTMNT99_119296;cq|000277;TL CoreJJ;Renata
14.1.547.8890;LOLTMNT99_119296;cq|000277;TL Yeon;Draven
14.1.547.8890;LOLTMNT99_119296;cq|000277;FLY Bwipo;Camille
14.1.547.8890;LOLTMNT99_119296;cq|000277;TL APA;Lucian
14.1.547.8890;LOLTMNT99_119296;cq|000277;IMT Tactical;Kalista
14.1.547.8890;LOLTMNT99_119296;cq|000277;Bradley;Jax
14.1.547.8890;LOLTMNT99_119296;cq|000277;TLHC Keel;Ivern
14.1.547.8890;LOLTMNT99_119296;cq|000277;ISU Nausicaa;Bard
14.1.547.8890;LOLTMNT99_119292;cq|000276;BOL Aizo;Maokai
14.1.547.8890;LOLTMNT99_119292;cq|000276;C9 Blaber;Ahri
14.1.547.8890;LOLTMNT99_119292;cq|000276;SR Tomio;Khazix
14.1.547.8890;LOLTMNT99_119292;cq|000276;Doublelift;Jhin
14.1.547.8890;LOLTMNT99_119292;cq|000276;100 Eyla;Soraka
14.1.547.8890;LOLTMNT99_119292;cq|000276;100 Quid;Trundle
14.1.547.8890;LOLTMNT99_119292;cq|000276;ISU CMD ATK;Malzahar
14.1.547.8890;LOLTMNT99_119292;cq|000276;SR Bugi;Rell
14.1.547.8890;LOLTMNT99_119292;cq|000276;DIG Tomo;Lucian
14.1.547.8890;LOLTMNT99_119292;cq|000276;DIG Isles;Nami
14.1.547.8890;LOLTMNT99_119290;cq|000276;BOL Aizo;Maokai
14.1.547.8890;LOLTMNT99_119290;cq|000276;C9 Blaber;Ahri
14.1.547.8890;LOLTMNT99_119290;cq|000276;100 Eyla;Soraka
14.1.547.8890;LOLTMNT99_119290;cq|000276;Doublelift;Jhin
14.1.547.8890;LOLTMNT99_119290;cq|000276;SR Tomio;Khazix
14.1.547.8890;LOLTMNT99_119290;cq|000276;100 Quid;Trundle
14.1.547.8890;LOLTMNT99_119290;cq|000276;ISU CMD ATK;Malzahar
14.1.547.8890;LOLTMNT99_119290;cq|000276;SR Bugi;Rell
14.1.547.8890;LOLTMNT99_119290;cq|000276;DIG Tomo;Lucian
14.1.547.8890;LOLTMNT99_119290;cq|000276;DIG Isles;Nami
14.1.547.8890;LOLTMNT99_119288;cq|000275;COLD Yukino;JarvanIV
14.1.547.8890;LOLTMNT99_119288;cq|000275;KatEvolved;Leblanc
14.1.547.8890;LOLTMNT99_119288;cq|000275;FLY Bwipo;Mordekaiser
14.1.547.8890;LOLTMNT99_119288;cq|000275;FLYC sajed;Ashe
14.1.547.8890;LOLTMNT99_119288;cq|000275;FLYC Chime;Rakan
14.1.547.8890;LOLTMNT99_119288;cq|000275;TL Yeon;Varus
14.1.547.8890;LOLTMNT99_119288;cq|000275;TA Horder;Rumble
14.1.547.8890;LOLTMNT99_119288;cq|000275;TL APA;Akali
14.1.547.8890;LOLTMNT99_119288;cq|000275;TL CoreJJ;Nautilus
14.1.547.8890;LOLTMNT99_119288;cq|000275;TLHC Keel;Vi
14.1.547.8890;LOLTMNT99_119277;cq|000274;WU Denathor;KSante
14.1.547.8890;LOLTMNT99_119277;cq|000274;WU Trixter;Kindred
14.1.547.8890;LOLTMNT99_119277;cq|000274;WU Conveying;Sylas
14.1.547.8890;LOLTMNT99_119277;cq|000274;CAT avril;Jhin
14.1.547.8890;LOLTMNT99_119277;cq|000274;100 Eyla;Senna
14.1.547.8890;LOLTMNT99_119277;cq|000274;TRV Diesel;Gnar
14.1.547.8890;LOLTMNT99_119277;cq|000274;LIT Kisno;Viego
14.1.547.8890;LOLTMNT99_119277;cq|000274;FEAR shochi;Leblanc
14.1.547.8890;LOLTMNT99_119277;cq|000274;FEAR Minui;Lucian
14.1.547.8890;LOLTMNT99_119277;cq|000274;Mixtsure;Neeko
14.1.547.8890;LOLTMNT99_118347;cq|000273;C9 Blaber;Akali
14.1.547.8890;LOLTMNT99_118347;cq|000273;IMT Tactical;Lucian
14.1.547.8890;LOLTMNT99_118347;cq|000273;CFY Toasty;Hwei
14.1.547.8890;LOLTMNT99_118347;cq|000273;CFY Daption;Nami
14.1.547.8890;LOLTMNT99_118347;cq|000273;SR Tomio;XinZhao
14.1.547.8890;LOLTMNT99_118347;cq|000273;100 Quid;Yone
14.1.547.8890;LOLTMNT99_118347;cq|000273;OLD RBM;Kindred
14.1.547.8890;LOLTMNT99_118347;cq|000273;AOE DARKWINGS;Swain
14.1.547.8890;LOLTMNT99_118347;cq|000273;DIG Tomo;Zeri
14.1.547.8890;LOLTMNT99_118347;cq|000273;DIG Isles;Lulu
14.1.547.8890;LOLTMNT99_119270;cq|000272;TA Horder;Jayce
14.1.547.8890;LOLTMNT99_119270;cq|000272;TL APA;Galio
14.1.547.8890;LOLTMNT99_119270;cq|000272;TLHC Keel;JarvanIV
14.1.547.8890;LOLTMNT99_119270;cq|000272;Doublelift;Varus
14.1.547.8890;LOLTMNT99_119270;cq|000272;FLYC Chime;Senna
14.1.547.8890;LOLTMNT99_119270;cq|000272;COLD Yukino;LeeSin
14.1.547.8890;LOLTMNT99_119270;cq|000272;KatEvolved;Akali
14.1.547.8890;LOLTMNT99_119270;cq|000272;TL CoreJJ;Milio
14.1.547.8890;LOLTMNT99_119270;cq|000272;TL Yeon;Lucian
14.1.547.8890;LOLTMNT99_119270;cq|000272;FLY Bwipo;Malphite
14.1.547.8890;LOLTMNT99_116693;cq|000271;CCGE Shockey;KSante
14.1.547.8890;LOLTMNT99_116693;cq|000271;KMD Kenji;LeeSin
14.1.547.8890;LOLTMNT99_116693;cq|000271;ISU CMD ATK;Hwei
14.1.547.8890;LOLTMNT99_116693;cq|000271;WC Lens;Caitlyn
14.1.547.8890;LOLTMNT99_116693;cq|000271;FLYC Chime;Lux
14.1.547.8890;LOLTMNT99_116693;cq|000271;BOL Aizo;Udyr
14.1.547.8890;LOLTMNT99_116693;cq|000271;LIT Kisno;Khazix
14.1.547.8890;LOLTMNT99_116693;cq|000271;CCGE Bruhruto;Blitzcrank
14.1.547.8890;LOLTMNT99_116693;cq|000271;SR Insanity;Syndra
14.1.547.8890;LOLTMNT99_116693;cq|000271;FLYC sajed;Lucian
14.1.547.8890;LOLTMNT99_116685;cq|000270;LIT Dragoon;KSante
14.1.547.8890;LOLTMNT99_116685;cq|000270;COLD Yukino;Khazix
14.1.547.8890;LOLTMNT99_116685;cq|000270;TL CoreJJ;Lulu
14.1.547.8890;LOLTMNT99_116685;cq|000270;BOG RJS;Zoe
14.1.547.8890;LOLTMNT99_116685;cq|000270;TL Yeon;Zeri
14.1.547.8890;LOLTMNT99_116685;cq|000270;C9 Blaber;Brand
14.1.547.8890;LOLTMNT99_116685;cq|000270;100 Quid;Lucian
14.1.547.8890;LOLTMNT99_116685;cq|000270;Kaizermorde;Amumu
14.1.547.8890;LOLTMNT99_116685;cq|000270;SR Tomio;Twitch
14.1.547.8890;LOLTMNT99_116685;cq|000270;Mixtsure;Yuumi
14.1.547.8890;LOLTMNT99_117609;cq|000269;LIT Dragoon;Jax
14.1.547.8890;LOLTMNT99_117609;cq|000269;C9 Blaber;Ahri
14.1.547.8890;LOLTMNT99_117609;cq|000269;WC Lens;Varus
14.1.547.8890;LOLTMNT99_117609;cq|000269;SR Tomio;MonkeyKing
14.1.547.8890;LOLTMNT99_117609;cq|000269;FLYC Chime;Rakan
14.1.547.8890;LOLTMNT99_117609;cq|000269;BOL Aizo;KSante
14.1.547.8890;LOLTMNT99_117609;cq|000269;NRG Contractz;Khazix
14.1.547.8890;LOLTMNT99_117609;cq|000269;CFY Toasty;Hwei
14.1.547.8890;LOLTMNT99_117609;cq|000269;FEAR Minui;Veigar
14.1.547.8890;LOLTMNT99_117609;cq|000269;Huhi;Blitzcrank
14.1.547.8890;LOLTMNT99_117590;cq|000268;FEAR Philip;Aatrox
14.1.547.8890;LOLTMNT99_117590;cq|000268;COLD Yukino;Khazix
14.1.547.8890;LOLTMNT99_117590;cq|000268;BOG RJS;Syndra
14.1.547.8890;LOLTMNT99_117590;cq|000268;DIG Tomo;Ashe
14.1.547.8890;LOLTMNT99_117590;cq|000268;Mixtsure;Neeko
14.1.547.8890;LOLTMNT99_117590;cq|000268;Kaizermorde;Pantheon
14.1.547.8890;LOLTMNT99_117590;cq|000268;TL CoreJJ;Senna
14.1.547.8890;LOLTMNT99_117590;cq|000268;WU Trixter;Belveth
14.1.547.8890;LOLTMNT99_117590;cq|000268;WU Conveying;Hwei
14.1.547.8890;LOLTMNT99_117590;cq|000268;TL Yeon;Varus
14.1.547.8890;LOLTMNT99_116636;cq|000267;WU Denathor;Gnar
14.1.547.8890;LOLTMNT99_116636;cq|000267;NRG Contractz;Poppy
14.1.547.8890;LOLTMNT99_116636;cq|000267;CFY Toasty;Hwei
14.1.547.8890;LOLTMNT99_116636;cq|000267;FEAR Minui;Aphelios
14.1.547.8890;LOLTMNT99_116636;cq|000267;Huhi;Rakan
14.1.547.8890;LOLTMNT99_116636;cq|000267;LIT Dragoon;Mordekaiser
14.1.547.8890;LOLTMNT99_116636;cq|000267;LIT Kisno;Kindred
14.1.547.8890;LOLTMNT99_116636;cq|000267;ISU CMD ATK;Galio
14.1.547.8890;LOLTMNT99_116636;cq|000267;100 Eyla;Thresh
14.1.547.8890;LOLTMNT99_116636;cq|000267;FLYC sajed;Jinx
14.1.547.8890;LOLTMNT99_116609;cq|000266;TA Horder;Aatrox
14.1.547.8890;LOLTMNT99_116609;cq|000266;100 Quid;Ornn
14.1.547.8890;LOLTMNT99_116609;cq|000266;DIG eXyu;Brand
14.1.547.8890;LOLTMNT99_116609;cq|000266;KMD Kenji;Senna
14.1.547.8890;LOLTMNT99_116609;cq|000266;Doublelift;Varus
14.1.547.8890;LOLTMNT99_116609;cq|000266;BOL Aizo;Sett
14.1.547.8890;LOLTMNT99_116609;cq|000266;BOG RJS;Ahri
14.1.547.8890;LOLTMNT99_116609;cq|000266;TL Yeon;Lucian
14.1.547.8890;LOLTMNT99_116609;cq|000266;TL CoreJJ;Milio
14.1.547.8890;LOLTMNT99_116609;cq|000266;TLHC Keel;JarvanIV
14.1.547.8890;LOLTMNT99_116604;cq|000265;Kaizermorde;Gwen
14.1.547.8890;LOLTMNT99_116604;cq|000265;COLD Yukino;Khazix
14.1.547.8890;LOLTMNT99_116604;cq|000265;KatEvolved;Sion
14.1.547.8890;LOLTMNT99_116604;cq|000265;DIG Tomo;Varus
14.1.547.8890;LOLTMNT99_116604;cq|000265;DIG Isles;Bard
14.1.547.8890;LOLTMNT99_116604;cq|000265;YB BoilTheOil;Aatrox
14.1.547.8890;LOLTMNT99_116604;cq|000265;CNV Shimmer;Hecarim
14.1.547.8890;LOLTMNT99_116604;cq|000265;CFY Toasty;Yone
14.1.547.8890;LOLTMNT99_116604;cq|000265;FEAR Minui;Ziggs
14.1.547.8890;LOLTMNT99_116604;cq|000265;100 Eyla;Rakan
14.1.547.8890;LOLTMNT99_116597;cq|000264;BOL Aizo;Maokai
14.1.547.8890;LOLTMNT99_116597;cq|000264;WU Trixter;Viego
14.1.547.8890;LOLTMNT99_116597;cq|000264;WU Conveying;Azir
14.1.547.8890;LOLTMNT99_116597;cq|000264;TL Yeon;Jinx
14.1.547.8890;LOLTMNT99_116597;cq|000264;TL CoreJJ;Thresh
14.1.547.8890;LOLTMNT99_116597;cq|000264;TA Horder;Darius
14.1.547.8890;LOLTMNT99_116597;cq|000264;DIG eXyu;Sejuani
14.1.547.8890;LOLTMNT99_116597;cq|000264;100 Quid;Yone
14.1.547.8890;LOLTMNT99_116597;cq|000264;TLHC Spawn;Aphelios
14.1.547.8890;LOLTMNT99_116597;cq|000264;TLHC Kimdown;Rell
14.1.547.8890;LOLTMNT99_117536;cq|000263;YB BoilTheOil;KSante
14.1.547.8890;LOLTMNT99_117536;cq|000263;LIT Kisno;Viego
14.1.547.8890;LOLTMNT99_117536;cq|000263;ISU CMD ATK;Sion
14.1.547.8890;LOLTMNT99_117536;cq|000263;FLYC sajed;Lucian
14.1.547.8890;LOLTMNT99_117536;cq|000263;Mixtsure;Nami
14.1.547.8890;LOLTMNT99_117536;cq|000263;WU Denathor;Olaf
14.1.547.8890;LOLTMNT99_117536;cq|000263;COLD Yukino;Khazix
14.1.547.8890;LOLTMNT99_117536;cq|000263;KatEvolved;Syndra
14.1.547.8890;LOLTMNT99_117536;cq|000263;DIG Tomo;Zeri
14.1.547.8890;LOLTMNT99_117536;cq|000263;DIG Isles;Lulu
14.1.547.8890;LOLTMNT99_116574;cq|000262;BOL Aizo;Maokai
14.1.547.8890;LOLTMNT99_116574;cq|000262;WU Trixter;LeeSin
