MatchId;SummonnerName;XPD@15;GD@15;XP/Min;Gold/Min;Kills;Deaths;Assists;KP%;WardPlaced;WardKilled;Damage/Min;topLanePresence;midLanePresence;botLanePresence;jungleAllyEntryPresence;jungleEnemyEntryPresence;jungleAllyTopPresence;jungleAllyBotPresence;jungleEnemyTopPresence;jungleEnemyBotPresence;riverBotPresence;riverTopPresence
110853020184706747|game2;LNG Tarzan;-625;-657;313.8983716767462;286.5506865789532;0;0;1;0.5;5;5;119.16198583733635;0.0;0.08606982371240926;0.019011406844106463;0.10473556861389562;0.015209125475285171;0.18250950570342206;0.22226062910473557;0.03076391289319046;0.03318354649153128;0.04631870031109575;0.07742827514690633
110853020184706747|game2;T1 Oner;-625;-657;353.3725129841841;328.0459039213319;0;0;1;1.0;8;0;21.19561126330419;0.0;0.10300725890079503;0.0;0.032492222606291046;0.02212236432768752;0.20739716557207052;0.1420670584168683;0.05945385413066021;0.0;0.08434151399930867;0.07777393708952644
110853020184706753|game2;BLG XUN;1519;963;376.803507289679;355.69796118289497;0;2;4;0.5;5;6;220.33446292350058;0.05826310003664346;0.06375961890802492;0.061194576768046904;0.030780505679736166;0.03334554781971418;0.12971784536460243;0.09930377427629168;0.10406742396482228;0.02601685599120557;0.052766581165262;0.09490655917918651
110853020184706753|game2;WBG Weiwei;1519;963;280.81750568427526;294.84574291692803;1;2;2;0.6;8;2;166.29122634563015;0.08501282521069989;0.010260168559912056;0.07621839501648955;0.03261267863686332;0.007328691828508612;0.2521069989006962;0.2605349945034811;0.005130084279956028;0.0029314767314034445;0.014290949065591791;0.01758886038842067
110853020184706753|game4;BLG XUN;-396;376;311.8310207798645;317.9577392355353;0;0;4;0.6666666666666666;6;4;178.71110295099226;0.021560574948665298;0.02806297056810404;0.022245037645448322;0.04620123203285421;0.030458590006844626;0.17419575633127996;0.20841889117043122;0.053388090349075976;0.03559206023271732;0.11772758384668036;0.08042436687200548
110853020184706753|game4;WBG Weiwei;-396;376;336.8431909700258;294.208809964069;0;1;0;0.0;5;11;70.39095442832009;0.034223134839151265;0.018822724161533196;0.0;0.05817932922655715;0.034223134839151265;0.23613963039014374;0.1841204654346338;0.039356605065023954;0.0;0.1054072553045859;0.06981519507186858
110853020184706759|game2;JDG Kanavi;773;1142;377.83431088745857;382.761760519497;2;2;2;1.0;3;7;147.73894031180467;0.009269162210338681;0.029946524064171122;0.0659536541889483;0.030659536541889482;0.06488413547237076;0.2627450980392157;0.2071301247771836;0.01140819964349376;0.026381461675579324;0.044919786096256686;0.04563279857397504
110853020184706759|game2;T1 Oner;773;1142;329.00202158533426;310.6188441119602;1;3;3;1.0;6;0;144.56218135557236;0.0;0.01461675579322638;0.061319073083778965;0.059893048128342244;0.044563279857397504;0.16434937611408199;0.2106951871657754;0.0;0.08199643493761141;0.15579322638146167;0.0
110853020184706759|game3;T1 Oner;-602;-1117;332.8691298341794;311.4568651256809;1;1;2;0.6;4;3;87.83487568486117;0.04103967168262654;0.007523939808481532;0.0013679890560875513;0.04274965800273598;0.007181942544459644;0.1713406292749658;0.16997264021887826;0.04719562243502052;0.00786593707250342;0.06600547195622435;0.16655266757865936
110853020184706759|game3;JDG Kanavi;-602;-1117;370.89326952301735;382.0099615250696;2;1;3;1.0;3;3;240.98468092851667;0.05027359781121751;0.010259917920656635;0.0280437756497948;0.019151846785225718;0.01094391244870041;0.23529411764705882;0.176812585499316;0.018125854993160054;0.06839945280437756;0.020861833105335157;0.08071135430916553
110853020184706765|game2;WBG Weiwei;-826;-479;348.65105208246143;326.9749036568163;0;0;0;0;3;2;268.6362303115878;0.0357669616519174;0.018067846607669618;0.0;0.0420353982300885;0.015117994100294985;0.16629793510324484;0.23377581120943952;0.008849557522123894;0.0;0.11541297935103245;0.05825958702064897
110853020184706765|game2;T1 Oner;-826;-479;400.8507564544232;357.24567653111376;1;0;2;1.0;8;1;146.69205018936975;0.06858407079646017;0.043510324483775814;0.007005899705014749;0.03650442477876106;0.02064896755162242;0.20206489675516223;0.24373156342182892;0.058997050147492625;0.058997050147492625;0.021755162241887907;0.05346607669616519
110853020184706765|game3;WBG Weiwei;614;365;390.8394308002037;352.3050760583055;1;1;2;1.0;4;2;138.1557234704697;0.046777886817140985;0.07883545960091592;0.033693163231926726;0.029113509977101732;0.012103369316323193;0.23585214262348708;0.21229964017010142;0.0;0.0;0.05266601243048741;0.08832188420019627
110853020184706765|game3;T1 Oner;614;365;352.05239176491597;329.2476342865139;1;1;2;1.0;7;3;302.039717276697;0.06509649983644096;0.042525351651946354;0.0;0.0595354923127249;0.02453385672227674;0.2544978737324174;0.21720641151455675;0.008832188420019628;0.009159306509649984;0.0595354923127249;0.058881256133464184
110853020184706759|game1;T1 Oner;477;497;364.3416191251108;335.22208264510454;0;2;5;0.5;5;3;110.5487593851833;0.024915824915824916;0.02861952861952862;0.0;0.016835016835016835;0.03636363636363636;0.1835016835016835;0.14343434343434344;0.10707070707070707;0.007070707070707071;0.07104377104377105;0.12289562289562289
110853020184706759|game1;JDG Kanavi;477;497;334.2114262813733;303.82856934670303;1;2;2;0.75;7;3;113.73036224556165;0.05824915824915825;0.03737373737373737;0.003703703703703704;0.017845117845117844;0.04242424242424243;0.1936026936026936;0.18956228956228957;0.0;0.040740740740740744;0.08585858585858586;0.06632996632996634
110853020184706759|game4;JDG Kanavi;369;926;401.4620120115114;376.323264248676;1;0;2;1.0;3;14;99.76078508128772;0.01117487163998792;0.007550588945937783;0.0;0.048625792811839326;0.01359106010268801;0.26578073089701;0.173663545756569;0.04288734521292661;0.017819389912413167;0.10329205678042887;0.0987617034128662
110853020184706759|game4;T1 Oner;369;926;378.1549820504907;317.83461995625004;0;1;1;1.0;4;1;54.935936140944555;0.0;0.010570824524312896;0.0;0.058592570220477196;0.0012080942313500453;0.36907278767743884;0.24101479915433405;0.0;0.0;0.06614315916641499;0.06614315916641499
110853020184706765|game1;WBG Weiwei;-174;105;330.57932905268933;344.5403517396078;2;1;2;1.0;5;2;215.94143240094877;0.07240230233262648;0.036352620418055134;0.0;0.022417449257800665;0.016964556195092396;0.2308391396546501;0.22084216903968495;0.032717358376249624;0.0;0.00545289306270827;0.06997879430475613
110853020184706765|game1;T1 Oner;-174;105;341.57126546682423;337.9072866621126;2;1;0;1.0;5;3;294.5137342087797;0.03817025143895789;0.04422902150863375;0.0;0.026658588306573767;0.03544380490760376;0.22356861557103908;0.14450166616176915;0.03938200545289306;0.05604362314450167;0.06392002423508028;0.12147833989700091
